x,y,species min
631.0,631.0,0.32308272
632.0,632.0,0.29109365
633.0,633.0,0.28590813
634.0,634.0,0.5899438
635.0,635.0,0.16724135
636.0,636.0,0.087115034
637.0,637.0,0.47654346
638.0,638.0,0.24988566
639.0,639.0,0.39699602
640.0,640.0,0.03632974
641.0,641.0,0.38090906
642.0,642.0,0.036895968
643.0,643.0,0.043386575
644.0,644.0,0.04635181
645.0,645.0,0.49739805
646.0,646.0,0.6144389
647.0,647.0,0.011131599
648.0,648.0,0.31809545
649.0,649.0,0.23449816
650.0,650.0,0.31621218
651.0,651.0,0.08808885
652.0,652.0,0.15985894
653.0,653.0,0.09045237
654.0,654.0,0.6300005
655.0,655.0,0.006566122
656.0,656.0,0.41048953
657.0,657.0,0.26673463
658.0,658.0,0.26774094
659.0,659.0,0.014922325
660.0,660.0,0.13454083
661.0,661.0,0.21429732
662.0,662.0,0.008785636
663.0,663.0,0.055166837
664.0,664.0,0.07815664
665.0,665.0,0.45809332
666.0,666.0,0.7692794
667.0,667.0,0.21696283
668.0,668.0,0.027034162
669.0,669.0,0.4867186
670.0,670.0,0.25679004
671.0,671.0,0.040315155
672.0,672.0,0.56987864
673.0,673.0,0.4530302
674.0,674.0,0.4222788
675.0,675.0,0.03144385
676.0,676.0,0.31681576
677.0,677.0,0.77123994
678.0,678.0,0.15264235
679.0,679.0,0.2561868
680.0,680.0,0.13645318
681.0,681.0,0.21589471
682.0,682.0,0.11397669
683.0,683.0,0.5450366
684.0,684.0,0.009490543
685.0,685.0,0.22317389
686.0,686.0,0.6689817
687.0,687.0,0.604259
688.0,688.0,0.015199075
689.0,689.0,0.34796327
690.0,690.0,0.42029718
691.0,691.0,0.07491517
692.0,692.0,0.10765401
693.0,693.0,0.43567374
694.0,694.0,0.7135658
695.0,695.0,0.60928845
696.0,696.0,0.660831
697.0,697.0,0.7119904
698.0,698.0,0.16114105
699.0,699.0,0.7690876
700.0,700.0,0.587439
701.0,701.0,0.035691228
702.0,702.0,0.7674456
703.0,703.0,0.09641023
704.0,704.0,0.2777853
705.0,705.0,0.41493377
706.0,706.0,0.71687037
707.0,707.0,0.017216407
708.0,708.0,0.012554605
709.0,709.0,0.68815994
710.0,710.0,0.77962106
711.0,711.0,0.54109603
712.0,712.0,0.33304045
713.0,713.0,0.07124781
714.0,714.0,0.21686228
715.0,715.0,0.7675837
716.0,716.0,0.53366905
717.0,717.0,0.23838738
718.0,718.0,0.1715762
719.0,719.0,0.22355892
720.0,720.0,0.017729709
721.0,721.0,0.021583462
722.0,722.0,0.31123763
723.0,723.0,0.79813206
724.0,724.0,0.013077438
725.0,725.0,0.0062533785
726.0,726.0,0.10340113
727.0,727.0,0.008499668
728.0,728.0,0.15005882
729.0,729.0,0.103841975
730.0,730.0,0.021530353
731.0,731.0,0.07329641
732.0,732.0,0.5795763
733.0,733.0,0.3993843
734.0,734.0,0.025418326
735.0,735.0,0.003950327
736.0,736.0,0.41643906
737.0,737.0,0.20157179
738.0,738.0,0.15179828
739.0,739.0,0.036157377
740.0,740.0,0.2965688
741.0,741.0,0.008167692
742.0,742.0,0.40346375
743.0,743.0,0.14089635
744.0,744.0,0.39370838
745.0,745.0,0.6894335
746.0,746.0,0.7037353
747.0,747.0,0.8026274
748.0,748.0,0.04978713
749.0,749.0,0.2892319
750.0,750.0,0.81108063
751.0,751.0,0.06276981
752.0,752.0,0.10541542
753.0,753.0,0.10617885
754.0,754.0,0.46677238
755.0,755.0,0.060022548
756.0,756.0,0.81011516
757.0,757.0,0.5411706
758.0,758.0,0.014736069
759.0,759.0,0.5102094
760.0,760.0,0.74110764
761.0,761.0,0.057082694
762.0,762.0,0.008967273
763.0,763.0,0.74743325
764.0,764.0,0.025265522
765.0,765.0,0.54553133
766.0,766.0,0.022288946
767.0,767.0,0.013283965
768.0,768.0,0.0037916738
769.0,769.0,0.07718316
770.0,770.0,0.03169706
771.0,771.0,0.7751217
772.0,772.0,0.5041902
773.0,773.0,0.38918355
774.0,774.0,0.3072975
775.0,775.0,0.5628734
776.0,776.0,0.0071563073
777.0,777.0,0.8442758
778.0,778.0,0.0046692127
779.0,779.0,0.44517547
780.0,780.0,0.0484177
781.0,781.0,0.17954813
782.0,782.0,0.07918646
783.0,783.0,0.6394105
784.0,784.0,0.022659224
785.0,785.0,0.1164159
786.0,786.0,0.7653025
787.0,787.0,0.31806624
788.0,788.0,0.8195303
789.0,789.0,0.23950505
790.0,790.0,0.33036998
791.0,791.0,0.2812214
792.0,792.0,0.5549122
793.0,793.0,0.76493
794.0,794.0,0.3924136
795.0,795.0,0.0736155
796.0,796.0,0.11310546
797.0,797.0,0.124725826
798.0,798.0,0.5774282
799.0,799.0,0.41259345
800.0,800.0,0.042330347
801.0,801.0,0.24641468
802.0,802.0,0.6941879
803.0,803.0,0.31291983
804.0,804.0,0.06086254
805.0,805.0,0.48442945
806.0,806.0,0.08746925
807.0,807.0,0.097618885
808.0,808.0,0.059321817
809.0,809.0,0.10635785
810.0,810.0,0.30485213
811.0,811.0,0.76696235
812.0,812.0,0.52348125
813.0,813.0,0.40826294
814.0,814.0,0.38787976
815.0,815.0,0.5848458
816.0,816.0,0.430819
817.0,817.0,0.77075297
818.0,818.0,0.005454148
819.0,819.0,0.7256185
820.0,820.0,0.36997336
821.0,821.0,0.03568446
822.0,822.0,0.27268475
823.0,823.0,0.09790004
824.0,824.0,0.11357692
825.0,825.0,0.60251176
826.0,826.0,0.37765604
827.0,827.0,0.68869704
828.0,828.0,0.52178866
829.0,829.0,0.73188
830.0,830.0,0.62737256
831.0,831.0,0.0045173285
832.0,832.0,0.33879447
833.0,833.0,0.10929474
834.0,834.0,0.05789944
835.0,835.0,0.25537413
836.0,836.0,0.07403323
837.0,837.0,0.13587444
838.0,838.0,0.75976837
839.0,839.0,0.7329399
840.0,840.0,0.5525597
841.0,841.0,0.07205158
842.0,842.0,0.038574304
843.0,843.0,0.21325338
844.0,844.0,0.109625414
845.0,845.0,0.30071387
846.0,846.0,0.05743463
847.0,847.0,0.009971039
848.0,848.0,0.011595713
849.0,849.0,0.13100684
850.0,850.0,0.16116165
851.0,851.0,0.70937514
852.0,852.0,0.039656125
853.0,853.0,0.07653048
854.0,854.0,0.74284416
855.0,855.0,0.67696446
856.0,856.0,0.0034718013
857.0,857.0,0.2483881
858.0,858.0,0.41562632
859.0,859.0,0.053061206
860.0,860.0,0.50814205
861.0,861.0,0.10624519
862.0,862.0,0.1295449
863.0,863.0,0.7580242
864.0,864.0,0.17452233
865.0,865.0,0.069786325
866.0,866.0,0.21146865
867.0,867.0,0.72195005
868.0,868.0,0.5385461
869.0,869.0,0.14902961
870.0,870.0,0.7115717
871.0,871.0,0.32393134
872.0,872.0,0.014111764
873.0,873.0,0.023498185
874.0,874.0,0.50558937
875.0,875.0,0.15764493
876.0,876.0,0.043786056
877.0,877.0,0.03810098
878.0,878.0,0.2916236
879.0,879.0,0.19440262
880.0,880.0,0.2510875
881.0,881.0,0.033521663
882.0,882.0,0.025174418
883.0,883.0,0.016500505
884.0,884.0,0.23874675
885.0,885.0,0.2111525
886.0,886.0,0.42573386
887.0,887.0,0.5936389
888.0,888.0,0.3969155
889.0,889.0,0.38992843
890.0,890.0,0.6801421
891.0,891.0,0.0037277061
892.0,892.0,0.1316725
893.0,893.0,0.61055523
894.0,894.0,0.026684323
895.0,895.0,0.5638959
896.0,896.0,0.13022104
897.0,897.0,0.011088412
898.0,898.0,0.102225
899.0,899.0,0.45876357
900.0,900.0,0.70018137
901.0,901.0,0.76749486
902.0,902.0,0.42570814
903.0,903.0,0.47932354
904.0,904.0,0.02995543
905.0,905.0,0.41858372
906.0,906.0,0.0032020896
907.0,907.0,0.7144302
908.0,908.0,0.024893327
909.0,909.0,0.42429525
910.0,910.0,0.4368057
911.0,911.0,0.63128847
912.0,912.0,0.07091652
913.0,913.0,0.012483789
914.0,914.0,0.7106216
915.0,915.0,0.011543527
916.0,916.0,0.681222
917.0,917.0,0.7190743
918.0,918.0,0.08602864
919.0,919.0,0.26527742
920.0,920.0,0.397922
921.0,921.0,0.12329317
922.0,922.0,0.12010921
923.0,923.0,0.0059134588
924.0,924.0,0.2627882
925.0,925.0,0.47777504
926.0,926.0,0.57304627
927.0,927.0,0.19598268
928.0,928.0,0.04590353
929.0,929.0,0.41641086
930.0,930.0,0.35043615
931.0,931.0,0.20565693
932.0,932.0,0.24762657
933.0,933.0,0.5167028
934.0,934.0,0.53732187
935.0,935.0,0.0514745
936.0,936.0,0.5181587
937.0,937.0,0.155897
938.0,938.0,0.12298823
939.0,939.0,0.040278368
940.0,940.0,0.085647404
941.0,941.0,0.16032842
942.0,942.0,0.23977536
943.0,943.0,0.24433468
944.0,944.0,0.7480181
945.0,945.0,0.10839545
946.0,946.0,0.80280054
947.0,947.0,0.18981168
948.0,948.0,0.46230558
949.0,949.0,0.35066977
950.0,950.0,0.6877524
951.0,951.0,0.38348028
952.0,952.0,0.2577103
953.0,953.0,0.68952733
954.0,954.0,0.018958567
955.0,955.0,0.53990835
956.0,956.0,0.46744207
957.0,957.0,0.1650505
958.0,958.0,0.08627585
959.0,959.0,0.0060309255
960.0,960.0,0.061852828
961.0,961.0,0.007117438
962.0,962.0,0.23440401
963.0,963.0,0.39979047
964.0,964.0,0.58576185
965.0,965.0,0.27525526
966.0,966.0,0.05044048
967.0,967.0,0.5030018
968.0,968.0,0.027251406
969.0,969.0,0.048356414
970.0,970.0,0.53194207
971.0,971.0,0.7202223
972.0,972.0,0.3499011
973.0,973.0,0.75475734
974.0,974.0,0.011074657
975.0,975.0,0.49466518
976.0,976.0,0.46285802
977.0,977.0,0.31596187
978.0,978.0,0.012349636
979.0,979.0,0.7240214
980.0,980.0,0.36966258
981.0,981.0,0.4183831
982.0,982.0,0.7599912
983.0,983.0,0.014463135
984.0,984.0,0.72242606
985.0,985.0,0.38908163
986.0,986.0,0.09948868
987.0,987.0,0.68362355
988.0,988.0,0.40218392
989.0,989.0,0.3850625
990.0,990.0,0.7160234
991.0,991.0,0.20989707
992.0,992.0,0.09500167
993.0,993.0,0.2978159
994.0,994.0,0.22669235
995.0,995.0,0.07040008
996.0,996.0,0.2677623
997.0,997.0,0.23665291
998.0,998.0,0.6660376
