x,y,species min
757.0,757.0,0.006089853
758.0,758.0,0.117369115
759.0,759.0,0.059810374
760.0,760.0,0.0020383766
761.0,761.0,1.822161E-6
762.0,762.0,0.0013767263
763.0,763.0,0.029793577
764.0,764.0,0.8488909
765.0,765.0,5.2073687E-5
766.0,766.0,0.017849064
767.0,767.0,3.585637E-4
768.0,768.0,0.018402077
769.0,769.0,0.044054106
770.0,770.0,0.062153384
771.0,771.0,0.5319217
772.0,772.0,7.413614E-6
773.0,773.0,0.6032468
774.0,774.0,0.020294234
775.0,775.0,0.9374033
776.0,776.0,0.0016368127
777.0,777.0,2.5640576E-4
778.0,778.0,2.33596E-4
779.0,779.0,2.4335971E-4
780.0,780.0,0.0013740108
781.0,781.0,1.8166374E-4
782.0,782.0,0.020616286
783.0,783.0,7.3339796E-4
784.0,784.0,3.192925E-5
785.0,785.0,7.354544E-5
786.0,786.0,0.00888641
787.0,787.0,0.029634716
788.0,788.0,0.4103366
789.0,789.0,0.0926682
790.0,790.0,1.9530032E-4
791.0,791.0,0.28119165
792.0,792.0,0.03529582
793.0,793.0,0.05282456
794.0,794.0,1.955104E-5
795.0,795.0,0.026942885
796.0,796.0,9.0891604E-5
797.0,797.0,0.41888818
798.0,798.0,9.87201E-5
799.0,799.0,0.0077168266
800.0,800.0,9.568916E-5
801.0,801.0,1.1051997E-4
802.0,802.0,0.06751116
803.0,803.0,0.07436741
804.0,804.0,4.2692725E-5
805.0,805.0,0.45711127
806.0,806.0,3.4522897E-4
807.0,807.0,0.0014625508
808.0,808.0,7.335711E-5
809.0,809.0,0.0010875664
810.0,810.0,0.0062277573
811.0,811.0,0.0012142089
812.0,812.0,5.442942E-6
813.0,813.0,3.781859E-5
814.0,814.0,0.046644192
815.0,815.0,4.982919E-4
816.0,816.0,5.9166916E-5
817.0,817.0,0.0010858004
818.0,818.0,0.001216523
819.0,819.0,2.9112492E-5
820.0,820.0,0.056934893
821.0,821.0,7.582021E-5
822.0,822.0,6.6595105E-4
823.0,823.0,0.7713526
824.0,824.0,0.04645487
825.0,825.0,1.2337335E-5
826.0,826.0,0.86747175
827.0,827.0,0.0037417547
828.0,828.0,1.7964281E-5
829.0,829.0,0.48266152
830.0,830.0,0.2674379
831.0,831.0,1.12876754E-4
832.0,832.0,0.0018124232
833.0,833.0,0.34931618
834.0,834.0,0.10433652
835.0,835.0,0.0024952628
836.0,836.0,0.009744813
837.0,837.0,0.11118199
838.0,838.0,0.04464473
839.0,839.0,5.405333E-6
840.0,840.0,0.035902746
841.0,841.0,0.0118680615
842.0,842.0,3.4443845E-5
843.0,843.0,0.39612988
844.0,844.0,1.4629227E-5
845.0,845.0,0.0025471307
846.0,846.0,0.53393966
847.0,847.0,0.346841
848.0,848.0,0.0126630645
849.0,849.0,0.056467954
850.0,850.0,0.34542882
851.0,851.0,6.11671E-4
852.0,852.0,0.0059198164
853.0,853.0,0.030453147
854.0,854.0,0.61733896
855.0,855.0,0.009785486
856.0,856.0,8.388334E-5
857.0,857.0,0.004993776
858.0,858.0,0.63663995
859.0,859.0,5.540082E-4
860.0,860.0,4.7112597E-4
861.0,861.0,0.100157835
862.0,862.0,1.5843369E-4
863.0,863.0,0.0021078964
864.0,864.0,0.5710803
865.0,865.0,0.010552368
866.0,866.0,0.0031469984
867.0,867.0,0.055527266
868.0,868.0,0.6415791
869.0,869.0,1.4233497E-4
870.0,870.0,0.01465239
871.0,871.0,0.0025744487
872.0,872.0,9.7195334E-5
873.0,873.0,0.578504
874.0,874.0,0.008149504
875.0,875.0,0.74613976
876.0,876.0,0.07452643
877.0,877.0,8.438972E-5
878.0,878.0,3.87853E-5
879.0,879.0,5.6553644E-4
880.0,880.0,0.0016758185
881.0,881.0,8.6941E-5
882.0,882.0,6.575524E-5
883.0,883.0,2.3836342E-6
884.0,884.0,1.3354469E-6
885.0,885.0,2.9064256E-6
886.0,886.0,0.027175624
887.0,887.0,3.973155E-6
888.0,888.0,0.010808466
889.0,889.0,0.6609503
890.0,890.0,0.012564285
891.0,891.0,0.004335419
892.0,892.0,4.63524E-5
893.0,893.0,8.65388E-4
894.0,894.0,0.5868161
895.0,895.0,0.080082126
896.0,896.0,0.5792488
897.0,897.0,0.019260112
898.0,898.0,0.006460921
899.0,899.0,0.5114269
900.0,900.0,0.18708618
901.0,901.0,0.15147917
902.0,902.0,0.1765677
903.0,903.0,0.21032664
904.0,904.0,4.5921766E-5
905.0,905.0,0.0024676854
906.0,906.0,0.0012383208
907.0,907.0,0.0031780244
908.0,908.0,9.857853E-4
909.0,909.0,0.109885976
910.0,910.0,0.011237233
911.0,911.0,0.05338969
912.0,912.0,0.0021822618
913.0,913.0,9.051527E-4
914.0,914.0,0.71832585
915.0,915.0,4.3734297E-5
916.0,916.0,9.273178E-5
917.0,917.0,0.024508595
918.0,918.0,0.0015037234
919.0,919.0,1.0360327E-4
920.0,920.0,6.7503465E-4
921.0,921.0,0.09368108
922.0,922.0,0.005995195
923.0,923.0,8.263922E-5
924.0,924.0,0.07627694
925.0,925.0,2.071695E-5
926.0,926.0,0.80688137
927.0,927.0,0.7265872
