x,y,species cloglog values
641.0,641.0,0.9117301
642.0,642.0,0.94364625
643.0,643.0,0.4752566
644.0,644.0,0.3352486
645.0,645.0,0.15284683
646.0,646.0,0.2916637
647.0,647.0,0.25467652
648.0,648.0,0.66673994
649.0,649.0,0.6288063
650.0,650.0,0.558842
651.0,651.0,0.8035244
652.0,652.0,0.57628405
653.0,653.0,0.81571823
654.0,654.0,0.4706595
655.0,655.0,0.6212917
656.0,656.0,0.25578648
657.0,657.0,0.5426953
658.0,658.0,0.28361085
659.0,659.0,0.453313
660.0,660.0,0.55984783
661.0,661.0,0.3960703
662.0,662.0,0.84290165
663.0,663.0,0.61210024
664.0,664.0,0.26320887
665.0,665.0,0.5399762
666.0,666.0,0.2647474
667.0,667.0,0.42129192
668.0,668.0,0.6329725
669.0,669.0,0.31257528
670.0,670.0,0.65482336
671.0,671.0,0.78028214
672.0,672.0,0.775503
673.0,673.0,0.63266134
674.0,674.0,0.73263353
675.0,675.0,0.20698711
676.0,676.0,0.32469052
677.0,677.0,0.41967905
678.0,678.0,0.24437301
679.0,679.0,0.46095923
680.0,680.0,0.7023327
681.0,681.0,0.62450755
682.0,682.0,0.20645852
683.0,683.0,0.6080808
684.0,684.0,0.29013652
685.0,685.0,0.1809877
686.0,686.0,0.52941215
687.0,687.0,0.5841575
688.0,688.0,0.24754356
689.0,689.0,0.43661806
690.0,690.0,0.8190309
691.0,691.0,0.6019709
692.0,692.0,0.58966124
693.0,693.0,0.1958913
694.0,694.0,0.51490504
695.0,695.0,0.68349874
696.0,696.0,0.6461423
697.0,697.0,0.7049888
698.0,698.0,0.1482065
699.0,699.0,0.2492353
700.0,700.0,0.25213552
701.0,701.0,0.5858978
702.0,702.0,0.5790599
703.0,703.0,0.32246122
704.0,704.0,0.49966264
705.0,705.0,0.1669658
706.0,706.0,0.8480529
707.0,707.0,0.4120142
708.0,708.0,0.89832324
709.0,709.0,0.46623087
710.0,710.0,0.24545886
711.0,711.0,0.8523894
712.0,712.0,0.35588795
713.0,713.0,0.16168876
714.0,714.0,0.46320826
715.0,715.0,0.57541215
716.0,716.0,0.87577933
717.0,717.0,0.17657465
718.0,718.0,0.30493215
719.0,719.0,0.3619704
720.0,720.0,0.47050783
721.0,721.0,0.71807
722.0,722.0,0.91849613
723.0,723.0,0.67605084
724.0,724.0,0.53940326
725.0,725.0,0.3141495
726.0,726.0,0.39686745
727.0,727.0,0.24486202
728.0,728.0,0.14282028
729.0,729.0,0.38563764
730.0,730.0,0.91545
731.0,731.0,0.18354693
732.0,732.0,0.5422008
733.0,733.0,0.55407643
734.0,734.0,0.2716647
735.0,735.0,0.2823954
736.0,736.0,0.17937969
737.0,737.0,0.19703087
738.0,738.0,0.20616703
739.0,739.0,0.6090474
740.0,740.0,0.1661006
741.0,741.0,0.5095086
742.0,742.0,0.85943794
743.0,743.0,0.5610974
744.0,744.0,0.30836907
745.0,745.0,0.8470331
746.0,746.0,0.5133635
747.0,747.0,0.39714512
748.0,748.0,0.21346931
749.0,749.0,0.85592175
750.0,750.0,0.32703403
751.0,751.0,0.8943623
752.0,752.0,0.51816607
753.0,753.0,0.55408484
754.0,754.0,0.19242999
755.0,755.0,0.29899898
756.0,756.0,0.65746874
757.0,757.0,0.5664336
758.0,758.0,0.6340876
759.0,759.0,0.14214288
760.0,760.0,0.23484868
761.0,761.0,0.27367604
762.0,762.0,0.8533903
763.0,763.0,0.20459932
764.0,764.0,0.17453782
765.0,765.0,0.2167618
766.0,766.0,0.9040751
767.0,767.0,0.70936775
768.0,768.0,0.53972256
769.0,769.0,0.46758145
770.0,770.0,0.8394895
771.0,771.0,0.24500646
