x,y,species min
807.0,807.0,0.44039395
808.0,808.0,0.330722
809.0,809.0,0.049317397
810.0,810.0,0.62109685
811.0,811.0,0.0073917992
812.0,812.0,0.38847515
813.0,813.0,0.012572773
814.0,814.0,0.2798962
815.0,815.0,0.08148401
816.0,816.0,0.28103814
817.0,817.0,0.048547093
818.0,818.0,0.66995096
819.0,819.0,0.7285872
820.0,820.0,0.0062931
821.0,821.0,0.40646368
822.0,822.0,0.6265964
823.0,823.0,0.705369
824.0,824.0,0.2059019
825.0,825.0,0.39979663
826.0,826.0,0.04876622
827.0,827.0,0.18245777
828.0,828.0,0.007400848
829.0,829.0,0.25562823
830.0,830.0,0.02204776
831.0,831.0,0.42088154
832.0,832.0,0.7128463
833.0,833.0,0.7119647
834.0,834.0,0.29604915
835.0,835.0,0.24836454
836.0,836.0,0.04020192
837.0,837.0,0.07089815
838.0,838.0,0.08817627
839.0,839.0,0.17224768
840.0,840.0,0.30671957
841.0,841.0,0.7971732
842.0,842.0,0.68917155
843.0,843.0,0.21185148
844.0,844.0,0.17808904
845.0,845.0,0.234841
846.0,846.0,0.026149578
847.0,847.0,0.15341991
848.0,848.0,0.36992005
849.0,849.0,0.0051676403
850.0,850.0,0.46474302
851.0,851.0,0.17910224
852.0,852.0,0.008477976
853.0,853.0,0.41682032
854.0,854.0,0.116107546
855.0,855.0,0.5172466
856.0,856.0,0.29029843
857.0,857.0,0.74477655
858.0,858.0,0.2727494
859.0,859.0,0.07071017
860.0,860.0,0.40799144
861.0,861.0,0.0141162295
862.0,862.0,0.5070808
863.0,863.0,0.10778906
864.0,864.0,0.37429693
865.0,865.0,0.37910804
866.0,866.0,0.021119973
867.0,867.0,0.46957678
868.0,868.0,0.017807655
869.0,869.0,0.57826775
870.0,870.0,0.51551384
871.0,871.0,0.17764913
872.0,872.0,0.792936
873.0,873.0,0.39097062
874.0,874.0,0.19658767
875.0,875.0,0.4684194
876.0,876.0,0.21419749
877.0,877.0,0.10980684
878.0,878.0,0.50071263
879.0,879.0,0.1079536
880.0,880.0,0.52175176
881.0,881.0,0.49502924
882.0,882.0,0.0780251
883.0,883.0,0.25898758
884.0,884.0,0.1772996
885.0,885.0,0.013495479
886.0,886.0,0.2051631
887.0,887.0,0.02208317
888.0,888.0,0.18101469
889.0,889.0,0.30609113
890.0,890.0,0.02922678
891.0,891.0,0.5274947
892.0,892.0,0.096601725
893.0,893.0,0.0060153585
894.0,894.0,0.015603878
895.0,895.0,0.1279321
896.0,896.0,0.028298685
897.0,897.0,0.09478165
898.0,898.0,0.07968036
899.0,899.0,0.36361173
900.0,900.0,0.29596147
901.0,901.0,0.016665246
902.0,902.0,0.1837323
903.0,903.0,0.009721475
904.0,904.0,0.009740168
905.0,905.0,0.08257939
906.0,906.0,0.7377982
907.0,907.0,0.66103184
908.0,908.0,0.51906174
909.0,909.0,0.0118829515
910.0,910.0,0.009729934
911.0,911.0,0.2149176
912.0,912.0,0.17841427
913.0,913.0,0.73891795
914.0,914.0,0.5803529
915.0,915.0,0.038426526
916.0,916.0,0.581821
917.0,917.0,0.009203188
918.0,918.0,0.18794641
919.0,919.0,0.041823056
920.0,920.0,0.3733641
921.0,921.0,0.022813888
922.0,922.0,0.030837305
923.0,923.0,0.031867098
924.0,924.0,0.76215255
925.0,925.0,0.33032432
926.0,926.0,0.090688035
927.0,927.0,0.09763365
928.0,928.0,0.027615067
929.0,929.0,0.28106734
930.0,930.0,0.014515597
931.0,931.0,0.6526707
932.0,932.0,0.29239526
933.0,933.0,0.12139366
934.0,934.0,0.5643414
935.0,935.0,0.72316754
936.0,936.0,0.4517185
937.0,937.0,0.26320758
938.0,938.0,0.1709085
939.0,939.0,0.6238813
940.0,940.0,0.046061967
941.0,941.0,0.03247474
942.0,942.0,0.70686466
943.0,943.0,0.78212607
944.0,944.0,0.39664444
945.0,945.0,0.12541614
946.0,946.0,0.085339636
947.0,947.0,0.7234328
948.0,948.0,0.7739968
949.0,949.0,0.4017538
950.0,950.0,0.21181141
951.0,951.0,0.14104892
952.0,952.0,0.29769436
953.0,953.0,0.17499164
954.0,954.0,0.016168833
955.0,955.0,0.09708482
956.0,956.0,0.0060632033
957.0,957.0,0.6425211
958.0,958.0,0.07246115
959.0,959.0,0.25207508
960.0,960.0,0.12081616
961.0,961.0,0.07057596
962.0,962.0,0.07880365
963.0,963.0,0.037534863
964.0,964.0,0.17294799
965.0,965.0,0.029463837
966.0,966.0,0.103456296
967.0,967.0,0.50320905
968.0,968.0,0.5888977
969.0,969.0,0.26524714
970.0,970.0,0.6820736
971.0,971.0,0.7883877
972.0,972.0,0.7596061
973.0,973.0,0.44502568
974.0,974.0,0.43114948
975.0,975.0,0.78113145
976.0,976.0,0.022457963
977.0,977.0,0.25822198
978.0,978.0,0.11150412
979.0,979.0,0.52824193
980.0,980.0,0.13730045
981.0,981.0,0.29237786
982.0,982.0,0.06209557
983.0,983.0,0.009153703
984.0,984.0,0.6924077
985.0,985.0,0.056356505
986.0,986.0,0.70697165
987.0,987.0,0.5843763
988.0,988.0,0.04410997
989.0,989.0,0.00506216
990.0,990.0,0.3808247
991.0,991.0,0.079963736
992.0,992.0,0.65193576
993.0,993.0,0.36551368
994.0,994.0,0.3025832
995.0,995.0,0.3189017
996.0,996.0,0.2210469
997.0,997.0,0.016872073
998.0,998.0,0.048178416
