x,y,species cloglog values
445.0,445.0,0.12019564
446.0,446.0,0.3050858
447.0,447.0,0.1784875
448.0,448.0,0.04394655
449.0,449.0,0.22330442
450.0,450.0,0.2783102
451.0,451.0,0.17186554
452.0,452.0,0.34969392
453.0,453.0,0.20684879
454.0,454.0,0.05449604
455.0,455.0,0.28003106
456.0,456.0,0.60776037
457.0,457.0,0.6385088
458.0,458.0,0.47545817
459.0,459.0,0.63591707
460.0,460.0,0.7864356
461.0,461.0,0.31069872
462.0,462.0,0.10645381
463.0,463.0,0.36607215
464.0,464.0,0.74294245
465.0,465.0,0.07193942
466.0,466.0,0.25701794
467.0,467.0,0.22790773
468.0,468.0,0.071674086
469.0,469.0,0.0093248105
470.0,470.0,0.023095122
471.0,471.0,0.87359023
472.0,472.0,0.34409377
473.0,473.0,0.11500615
474.0,474.0,0.03826462
475.0,475.0,0.66544735
476.0,476.0,0.763878
477.0,477.0,0.35057136
478.0,478.0,0.7341839
479.0,479.0,0.60025173
480.0,480.0,0.54526913
481.0,481.0,0.29313362
482.0,482.0,0.74257416
483.0,483.0,0.30388045
484.0,484.0,0.40190974
485.0,485.0,0.13820677
486.0,486.0,0.4426036
487.0,487.0,0.23645864
488.0,488.0,0.40791538
489.0,489.0,0.0147218695
490.0,490.0,0.49540114
491.0,491.0,0.36190847
492.0,492.0,0.2834996
493.0,493.0,0.052513488
494.0,494.0,0.7175654
495.0,495.0,0.07001623
496.0,496.0,0.3275875
497.0,497.0,0.81078035
498.0,498.0,0.4513317
499.0,499.0,0.7367404
500.0,500.0,0.6718228
501.0,501.0,0.77085114
502.0,502.0,0.3240464
503.0,503.0,0.016624648
504.0,504.0,0.80140305
505.0,505.0,0.2189081
506.0,506.0,0.58429646
507.0,507.0,0.37454745
508.0,508.0,0.48775375
509.0,509.0,0.37324345
510.0,510.0,0.7473174
511.0,511.0,0.44061273
512.0,512.0,0.36660624
513.0,513.0,0.16822292
514.0,514.0,0.8242383
515.0,515.0,0.049938302
516.0,516.0,0.60609376
517.0,517.0,0.66184944
518.0,518.0,0.020884514
519.0,519.0,0.5067988
520.0,520.0,0.6786276
521.0,521.0,0.46228
522.0,522.0,0.73431855
523.0,523.0,0.11781387
524.0,524.0,0.81705475
525.0,525.0,0.14295354
526.0,526.0,0.4686506
527.0,527.0,0.18058993
528.0,528.0,0.010701788
529.0,529.0,0.06764514
530.0,530.0,0.37760144
531.0,531.0,0.010979932
532.0,532.0,0.522932
533.0,533.0,0.7337308
534.0,534.0,0.011363216
535.0,535.0,0.65636706
536.0,536.0,0.10333842
537.0,537.0,0.6676045
538.0,538.0,0.6662056
539.0,539.0,0.5223448
540.0,540.0,0.32102627
541.0,541.0,0.1405579
542.0,542.0,0.53843296
543.0,543.0,0.63937825
544.0,544.0,0.032380067
545.0,545.0,0.080456525
546.0,546.0,0.50927407
547.0,547.0,0.036894523
548.0,548.0,0.6006891
549.0,549.0,0.63814616
550.0,550.0,0.848335
551.0,551.0,0.3836373
552.0,552.0,0.74846375
553.0,553.0,0.11947682
554.0,554.0,0.012569415
555.0,555.0,0.0697636
556.0,556.0,0.5293959
557.0,557.0,0.13479403
558.0,558.0,0.04177963
559.0,559.0,0.69880295
560.0,560.0,0.7223992
561.0,561.0,0.44345263
562.0,562.0,0.81001884
563.0,563.0,0.087395966
564.0,564.0,0.44008657
565.0,565.0,0.95148045
