x,y,species cloglog values
447.0,447.0,1.0683602E-6
448.0,448.0,3.1705593E-5
449.0,449.0,0.07080412
450.0,450.0,0.042713013
451.0,451.0,9.180469E-4
452.0,452.0,0.010261866
453.0,453.0,0.0031230268
454.0,454.0,0.0015442979
455.0,455.0,0.012717407
456.0,456.0,0.6968287
457.0,457.0,0.06876804
458.0,458.0,1.8178445E-6
459.0,459.0,9.2861004E-4
460.0,460.0,6.853972E-5
461.0,461.0,0.12116161
462.0,462.0,1.3971007E-4
463.0,463.0,2.3329992E-5
464.0,464.0,0.9118241
465.0,465.0,0.02968908
466.0,466.0,1.2310302E-7
467.0,467.0,1.6825952E-4
468.0,468.0,0.65729153
469.0,469.0,0.15393397
470.0,470.0,0.11496672
471.0,471.0,0.0018528452
472.0,472.0,0.17919406
473.0,473.0,5.64826E-4
474.0,474.0,0.0012583793
475.0,475.0,5.075098E-4
476.0,476.0,0.5340878
477.0,477.0,0.04990895
478.0,478.0,0.92397565
479.0,479.0,0.013344384
480.0,480.0,0.83393437
481.0,481.0,0.95914876
482.0,482.0,4.91585E-5
483.0,483.0,0.7202512
484.0,484.0,0.001566278
485.0,485.0,0.43035915
486.0,486.0,0.038912322
487.0,487.0,0.020933094
488.0,488.0,6.4435574E-7
489.0,489.0,0.055532325
490.0,490.0,0.17984934
491.0,491.0,7.5940375E-7
492.0,492.0,4.3384585E-5
493.0,493.0,9.968826E-4
494.0,494.0,0.001529878
495.0,495.0,0.024066119
496.0,496.0,5.0711434E-4
497.0,497.0,1.2098006E-6
498.0,498.0,6.7898705E-5
499.0,499.0,0.11915491
500.0,500.0,0.08025938
501.0,501.0,0.2485913
502.0,502.0,3.2870055E-5
503.0,503.0,4.056828E-4
504.0,504.0,0.105393074
505.0,505.0,4.115287E-4
506.0,506.0,0.19502047
507.0,507.0,0.97560877
508.0,508.0,0.18085176
509.0,509.0,0.47131875
510.0,510.0,0.46710205
511.0,511.0,0.3541643
512.0,512.0,0.01344506
513.0,513.0,9.261982E-6
514.0,514.0,0.31590283
515.0,515.0,0.011242051
516.0,516.0,1.1784046E-5
